Date,Store,Category,Sales,Profit,Quantity
2024-11-04,A,Snacks,4437,1286,66
2024-11-04,A,Fruits,3657,1071,20
2024-11-04,B,Snacks,2186,547,102
2024-11-05,B,Bakery,2211,626,104
2024-11-05,C,Dairy,2008,584,25
2024-11-05,C,Bakery,4587,997,23
2024-11-05,C,Beverages,2876,696,106
2024-11-05,C,Snacks,3920,1007,86
2024-11-05,C,Fruits,3474,736,72
2024-11-05,B,Dairy,3414,926,74
2024-11-05,A,Snacks,1381,398,40
2024-11-05,B,Snacks,837,169,75
2024-11-05,B,Fruits,2581,560,24
2024-11-05,A,Bakery,860,208,55
2024-11-05,A,Dairy,930,171,33
2024-11-05,A,Beverages,1798,327,46
2024-11-05,A,Fruits,3024,512,91
2024-11-05,B,Beverages,4431,786,109
2024-11-06,C,Bakery,2168,335,112
2024-11-06,C,Dairy,914,181,119
2024-11-06,C,Beverages,3568,680,108
2024-11-06,C,Snacks,3215,707,27
2024-11-06,C,Fruits,4573,1224,75
2024-11-06,B,Dairy,3837,766,76
2024-11-06,B,Bakery,1390,305,108
2024-11-06,B,Beverages,3409,857,66
2024-11-06,B,Fruits,2854,694,49
2024-11-06,A,Bakery,2209,447,82
2024-11-06,A,Dairy,1904,542,106
2024-11-06,A,Beverages,1792,445,112
2024-11-06,A,Snacks,1356,400,109
2024-11-06,A,Fruits,3012,668,50
2024-11-06,B,Snacks,2642,647,75
2024-11-07,C,Dairy,4990,995,82
2024-11-07,C,Beverages,2361,650,109
2024-11-07,C,Snacks,2640,621,91
2024-11-07,C,Fruits,3795,780,112
2024-11-07,B,Bakery,2286,492,93
2024-11-07,B,Dairy,2038,557,74
2024-11-07,B,Beverages,1077,253,113
2024-11-07,C,Bakery,4397,1197,52
2024-11-07,B,Fruits,1758,435,76
2024-11-07,A,Bakery,1310,237,58
2024-11-07,A,Dairy,2696,760,23
2024-11-07,A,Beverages,4911,1233,33
2024-11-07,A,Snacks,2115,614,93
2024-11-07,A,Fruits,4173,957,57
2024-11-07,B,Snacks,4148,1118,49
2024-11-08,C,Bakery,1188,249,86
2024-11-08,C,Dairy,2741,540,65
2024-11-08,C,Beverages,935,235,41
2024-11-08,C,Snacks,2659,685,24
2024-11-08,C,Fruits,2746,546,103
2024-11-08,B,Bakery,1213,234,34
2024-11-08,B,Dairy,1252,246,43
2024-11-08,B,Beverages,4754,1393,38
2024-11-08,B,Fruits,1433,315,115
2024-11-08,A,Bakery,4493,1272,118
2024-11-08,A,Dairy,4645,932,76
2024-11-08,A,Beverages,2323,450,111
2024-11-08,A,Snacks,4769,1236,34
2024-11-08,A,Fruits,3434,848,106
2024-11-08,B,Snacks,1378,351,109
2024-11-09,C,Bakery,1342,280,71
2024-11-09,C,Dairy,1041,289,30
2024-11-09,C,Beverages,4091,645,60
2024-11-09,C,Snacks,2394,415,52
2024-11-09,C,Fruits,2034,507,84
2024-11-09,B,Bakery,1644,326,43
2024-11-09,B,Dairy,4614,1241,117
2024-11-09,B,Beverages,1147,204,20
2024-11-09,B,Fruits,2944,498,71
2024-11-09,A,Fruits,2921,835,24
2024-11-09,A,Snacks,881,259,44
2024-11-09,B,Snacks,4565,806,63
2024-11-09,A,Dairy,3939,1053,83
2024-11-09,A,Bakery,4214,1045,101
2024-11-09,A,Beverages,3687,664,106
2024-11-10,C,Dairy,2744,770,93
2024-11-10,C,Beverages,3936,1157,109
2024-11-10,C,Snacks,1339,393,119
2024-11-10,C,Fruits,1360,358,111
2024-11-10,B,Bakery,2825,631,34
2024-11-10,B,Dairy,4581,1116,116
2024-11-10,B,Beverages,4345,1215,81
2024-11-10,C,Bakery,3558,725,83
2024-11-10,B,Fruits,1572,323,54
2024-11-10,A,Bakery,3712,1025,82
2024-11-10,A,Dairy,2535,436,34
2024-11-10,A,Beverages,3355,528,39
2024-11-10,A,Snacks,3751,998,109
2024-11-10,A,Fruits,4805,1290,51
2024-11-10,B,Snacks,4240,1215,67
2024-11-11,C,Bakery,3114,927,43
2024-11-11,C,Dairy,3881,906,56
2024-11-11,C,Beverages,2783,655,78
2024-11-11,C,Snacks,2956,510,24
2024-11-11,C,Fruits,2460,729,80
2024-11-11,B,Bakery,2881,769,116
2024-11-11,B,Dairy,1808,271,70
2024-11-11,B,Beverages,1949,409,82
2024-11-11,B,Fruits,2886,486,88
2024-11-11,A,Bakery,3602,657,61
2024-11-11,A,Dairy,1553,277,55
2024-11-11,A,Beverages,3056,750,54
2024-11-11,A,Fruits,2695,405,100
2024-11-11,B,Snacks,4210,802,66
2024-11-11,A,Snacks,3629,837,53
2024-11-12,C,Bakery,1585,399,60
2024-11-12,B,Dairy,819,150,55
2024-11-12,C,Dairy,4203,916,103
2024-11-12,C,Beverages,1824,362,102
2024-11-12,C,Snacks,2242,418,90
2024-11-12,C,Fruits,2426,654,24
2024-11-12,B,Bakery,861,254,22
2024-11-12,B,Beverages,2443,656,80
2024-11-12,B,Fruits,1166,182,31
2024-11-12,A,Bakery,3056,513,50
2024-11-12,A,Dairy,4615,861,81
2024-11-12,A,Beverages,2766,570,34
2024-11-12,A,Snacks,4600,909,66
2024-11-12,A,Fruits,2449,693,40
2024-11-12,B,Snacks,3287,720,69
2024-11-13,C,Dairy,1756,316,57
2024-11-13,C,Beverages,1749,520,35
2024-11-13,C,Snacks,1935,480,88
2024-11-13,C,Fruits,1226,186,81
2024-11-13,B,Bakery,2221,503,79
2024-11-13,B,Dairy,4280,1044,103
2024-11-13,B,Beverages,1537,247,75
2024-11-13,C,Bakery,3282,650,61
2024-11-13,B,Fruits,3897,924,76
2024-11-13,A,Bakery,3773,852,74
2024-11-13,A,Dairy,3139,818,39
2024-11-13,A,Beverages,1333,243,37
2024-11-13,A,Snacks,4575,746,91
2024-11-13,A,Fruits,2467,448,84
2024-11-13,B,Snacks,1441,260,75
2024-11-14,C,Bakery,2867,609,91
2024-11-14,C,Dairy,2360,581,32
2024-11-14,C,Beverages,3129,844,56
2024-11-14,C,Snacks,4826,1170,24
2024-11-14,C,Fruits,1484,279,64
2024-11-14,B,Bakery,2493,522,96
2024-11-14,B,Dairy,3532,829,93
2024-11-14,B,Beverages,3926,1151,87
2024-11-14,B,Fruits,1804,494,37
2024-11-14,A,Bakery,1562,298,24
2024-11-14,A,Dairy,4821,1332,80
2024-11-14,A,Beverages,4945,1057,104
2024-11-14,A,Snacks,2925,644,42
2024-11-14,A,Fruits,3780,771,72
2024-11-14,B,Snacks,1149,278,40
2024-11-15,B,Bakery,1714,409,51
2024-11-15,C,Dairy,2003,365,73
2024-11-15,C,Beverages,2756,571,28
2024-11-15,C,Snacks,1978,325,38
2024-11-15,C,Bakery,1919,347,88
2024-11-15,C,Fruits,2888,448,94
2024-11-15,B,Dairy,2266,377,27
2024-11-15,A,Dairy,3649,683,57
2024-11-15,B,Snacks,4565,1301,88
2024-11-15,B,Fruits,2221,632,71
2024-11-15,A,Bakery,1632,436,22
2024-11-15,A,Beverages,2756,534,30
2024-11-15,A,Snacks,2873,704,73
2024-11-15,A,Fruits,3252,971,80
2024-11-15,B,Beverages,2245,558,97
2024-11-16,C,Bakery,4117,913,92
2024-11-16,C,Dairy,3074,603,55
2024-11-16,C,Beverages,3861,906,45
2024-11-16,C,Snacks,4320,748,40
2024-11-16,C,Fruits,2704,617,48
2024-11-16,B,Bakery,2343,449,105
2024-11-16,B,Dairy,3914,607,22
2024-11-16,B,Beverages,4784,1389,116
2024-11-16,B,Snacks,2889,628,28
2024-11-16,B,Fruits,1627,311,52
2024-11-16,A,Bakery,4869,1296,67
2024-11-16,A,Dairy,1817,281,101
2024-11-16,A,Beverages,4380,936,82
2024-11-16,A,Snacks,2748,614,91
2024-11-16,A,Fruits,2210,552,43
2024-11-17,C,Dairy,3218,773,86
2024-11-17,C,Beverages,3582,670,29
2024-11-17,C,Snacks,4734,875,37
2024-11-17,C,Fruits,2839,619,72
2024-11-17,B,Bakery,2745,440,51
2024-11-17,B,Dairy,1265,321,64
2024-11-17,B,Beverages,3472,734,96
2024-11-17,C,Bakery,3239,745,115
2024-11-17,B,Fruits,1128,334,61
2024-11-17,A,Bakery,3580,758,107
2024-11-17,A,Dairy,4164,733,113
2024-11-17,A,Beverages,883,145,119
2024-11-17,A,Snacks,1522,301,91
2024-11-17,A,Fruits,3940,637,92
2024-11-17,B,Snacks,4775,1426,115
2024-11-18,C,Dairy,2922,458,27
2024-11-18,C,Beverages,1019,227,38
2024-11-18,C,Snacks,3660,763,103
2024-11-18,C,Fruits,1048,270,28
2024-11-18,B,Bakery,4251,1014,63
2024-11-18,B,Dairy,3903,1025,41
2024-11-18,B,Beverages,2469,711,100
2024-11-18,C,Bakery,3889,1094,54
2024-11-18,B,Fruits,2585,437,80
2024-11-18,A,Bakery,1559,408,91
2024-11-18,A,Dairy,2465,636,31
2024-11-18,A,Beverages,2497,516,57
2024-11-18,A,Snacks,828,151,100
2024-11-18,A,Fruits,2789,779,80
2024-11-18,B,Snacks,1198,339,90
2024-11-19,C,Bakery,3082,770,46
2024-11-19,C,Dairy,1326,382,104
2024-11-19,C,Beverages,2145,505,79
2024-11-19,C,Snacks,1782,524,117
2024-11-19,C,Fruits,1335,312,118
2024-11-19,B,Bakery,4585,837,85
2024-11-19,B,Dairy,1506,413,109
2024-11-19,B,Beverages,2264,654,50
2024-11-19,B,Fruits,2734,753,109
2024-11-19,A,Bakery,1904,301,70
2024-11-19,A,Dairy,1214,204,112
2024-11-19,A,Beverages,1965,489,26
2024-11-19,A,Snacks,3418,681,47
2024-11-19,A,Fruits,849,228,22
2024-11-19,B,Snacks,868,132,23
2024-11-20,B,Dairy,3998,1093,117
2024-11-20,C,Dairy,3252,487,39
2024-11-20,C,Beverages,1175,197,109
2024-11-20,C,Snacks,2493,451,42
2024-11-20,C,Fruits,1297,229,69
2024-11-20,B,Bakery,2010,355,22
2024-11-20,B,Beverages,2674,504,31
2024-11-20,C,Bakery,1056,267,34
2024-11-20,B,Fruits,1191,236,117
2024-11-20,A,Fruits,3341,594,52
2024-11-20,A,Snacks,3725,847,61
2024-11-20,B,Snacks,1380,296,72
2024-11-20,A,Dairy,4478,763,108
2024-11-20,A,Bakery,3172,853,24
2024-11-20,A,Beverages,2759,546,65
2024-11-21,C,Dairy,909,252,103
2024-11-21,C,Beverages,3071,558,42
2024-11-21,C,Snacks,2896,657,25
2024-11-21,C,Fruits,2116,349,86
2024-11-21,B,Bakery,2366,374,55
2024-11-21,B,Dairy,1415,338,64
2024-11-21,B,Beverages,2901,694,46
2024-11-21,C,Bakery,4043,696,77
2024-11-21,B,Fruits,4845,1320,77
2024-11-21,A,Bakery,2195,409,22
2024-11-21,A,Dairy,2464,547,32
2024-11-21,A,Beverages,2276,482,26
2024-11-21,A,Snacks,4236,738,68
2024-11-21,A,Fruits,1394,284,69
2024-11-21,B,Snacks,4122,1172,107
2024-11-22,C,Bakery,2396,640,72
2024-11-22,C,Dairy,4529,1312,41
2024-11-22,C,Beverages,2301,570,110
2024-11-22,C,Snacks,2181,422,34
2024-11-22,C,Fruits,2954,593,82
2024-11-22,B,Bakery,3968,1117,26
2024-11-22,B,Dairy,958,220,37
2024-11-22,B,Beverages,912,157,20
2024-11-22,B,Fruits,3920,1112,34
2024-11-22,A,Bakery,2514,574,79
2024-11-22,A,Dairy,1634,343,97
2024-11-22,A,Beverages,2430,567,63
2024-11-22,A,Fruits,1758,356,77
2024-11-22,B,Snacks,1507,403,34
2024-11-22,A,Snacks,3468,714,102
2024-11-23,C,Bakery,3241,917,40
2024-11-23,B,Dairy,3560,572,21
2024-11-23,C,Dairy,3424,969,22
2024-11-23,C,Beverages,3471,742,111
2024-11-23,C,Snacks,4881,1255,74
2024-11-23,C,Fruits,4189,691,38
2024-11-23,B,Bakery,1950,315,93
2024-11-23,B,Beverages,4993,1344,108
2024-11-23,B,Fruits,4170,971,50
2024-11-23,A,Bakery,1920,309,52
2024-11-23,A,Dairy,4877,1376,46
2024-11-23,A,Beverages,4404,1207,22
2024-11-23,A,Snacks,2983,774,40
2024-11-23,A,Fruits,3322,923,59
2024-11-23,B,Snacks,3905,1028,99
2024-11-24,C,Dairy,3930,622,24
2024-11-24,C,Beverages,3866,745,83
2024-11-24,C,Snacks,4447,1036,114
2024-11-24,C,Fruits,4730,1277,71
2024-11-24,B,Bakery,843,177,71
2024-11-24,B,Dairy,1645,478,72
2024-11-24,B,Beverages,4686,852,64
2024-11-24,C,Bakery,1767,452,111
2024-11-24,B,Fruits,3931,951,114
2024-11-24,A,Bakery,4072,759,81
2024-11-24,A,Dairy,3496,735,29
2024-11-24,A,Beverages,2003,472,108
2024-11-24,A,Snacks,2456,658,109
2024-11-24,A,Fruits,2967,829,28
2024-11-24,B,Snacks,1349,304,25
2024-11-25,C,Bakery,813,223,110
2024-11-25,C,Dairy,2017,338,76
2024-11-25,C,Beverages,4280,1225,34
2024-11-25,C,Snacks,3891,638,106
2024-11-25,C,Fruits,1597,283,50
2024-11-25,B,Bakery,3608,632,23
2024-11-25,B,Dairy,3583,623,25
2024-11-25,B,Beverages,3789,854,68
2024-11-25,B,Fruits,4997,752,98
2024-11-25,A,Bakery,3536,832,61
2024-11-25,A,Dairy,2955,756,26
2024-11-25,A,Beverages,3587,995,89
2024-11-25,A,Snacks,850,216,72
2024-11-25,A,Fruits,3768,715,63
2024-11-25,B,Snacks,3702,870,113
2024-11-26,B,Dairy,3028,790,86
2024-11-26,C,Dairy,4890,920,63
2024-11-26,C,Beverages,3469,805,39
2024-11-26,C,Snacks,4164,1166,50
2024-11-26,C,Fruits,885,165,82
2024-11-26,B,Bakery,4107,814,40
2024-11-26,B,Beverages,1191,279,92
2024-11-26,C,Bakery,3732,826,20
2024-11-26,B,Fruits,3097,784,81
2024-11-26,A,Fruits,1837,529,118
2024-11-26,A,Snacks,1056,183,53
2024-11-26,B,Snacks,2786,676,94
2024-11-26,A,Dairy,4287,1269,28
2024-11-26,A,Bakery,3987,818,39
2024-11-26,A,Beverages,4873,1454,23
2024-11-27,C,Bakery,2064,601,107
2024-11-27,C,Dairy,3772,794,40
2024-11-27,C,Beverages,1957,405,62
2024-11-27,C,Snacks,3321,797,40
2024-11-27,C,Fruits,2617,452,82
2024-11-27,B,Dairy,1849,440,102
2024-11-27,B,Beverages,1287,304,86
2024-11-27,B,Bakery,2190,339,79
2024-11-27,B,Fruits,1952,537,34
2024-11-27,A,Bakery,1191,341,24
2024-11-27,A,Dairy,2771,812,28
2024-11-27,A,Beverages,3904,836,23
2024-11-27,A,Snacks,3202,829,71
2024-11-27,A,Fruits,4368,682,28
2024-11-27,B,Snacks,2975,513,65
2024-11-28,B,Bakery,1335,292,48
2024-11-28,C,Dairy,2882,851,70
2024-11-28,C,Bakery,876,137,84
2024-11-28,C,Beverages,4700,1294,61
2024-11-28,C,Snacks,4308,888,98
2024-11-28,C,Fruits,3427,937,85
2024-11-28,B,Dairy,2696,426,64
2024-11-28,A,Snacks,1825,503,86
2024-11-28,B,Snacks,4278,804,111
2024-11-28,B,Fruits,3452,826,73
2024-11-28,A,Bakery,2972,598,33
2024-11-28,A,Dairy,2077,404,34
2024-11-28,A,Beverages,2470,441,95
2024-11-28,A,Fruits,2051,608,50
2024-11-28,B,Beverages,1996,598,80
2024-11-29,C,Bakery,1311,328,106
2024-11-29,C,Dairy,1466,338,98
2024-11-29,C,Beverages,1957,573,90
2024-11-29,C,Snacks,906,265,91
2024-11-29,C,Fruits,2277,343,106
2024-11-29,B,Dairy,3837,812,53
2024-11-29,B,Bakery,2750,822,116
2024-11-29,B,Beverages,4125,731,83
2024-11-29,B,Fruits,2481,582,98
2024-11-29,A,Bakery,1358,277,100
2024-11-29,A,Dairy,3785,605,118
2024-11-29,A,Beverages,4482,1112,74
2024-11-29,A,Snacks,4072,942,33
2024-11-29,A,Fruits,2255,514,29
2024-11-29,B,Snacks,2614,471,31
2024-11-30,C,Dairy,2576,458,59
2024-11-30,C,Beverages,1517,307,57
2024-11-30,C,Snacks,2518,740,96
2024-11-30,C,Fruits,1181,307,48
2024-11-30,B,Bakery,1514,315,32
2024-11-30,B,Dairy,1836,421,37
2024-11-30,B,Beverages,2110,494,85
2024-11-30,C,Bakery,2044,378,73
2024-11-30,B,Fruits,3543,640,26
2024-11-30,A,Bakery,4195,967,76
2024-11-30,A,Dairy,3095,888,25
2024-11-30,A,Beverages,4369,773,110
2024-11-30,A,Snacks,2864,465,114
2024-11-30,A,Fruits,1399,381,98
2024-11-30,B,Snacks,4624,729,83
2024-12-01,C,Bakery,4980,835,91
2024-12-01,C,Dairy,1582,402,36
2024-12-01,C,Beverages,3539,883,60
2024-12-01,C,Snacks,2091,323,29
2024-12-01,C,Fruits,2362,653,108
2024-12-01,B,Bakery,1837,299,32
2024-12-01,B,Dairy,2197,543,49
2024-12-01,B,Beverages,4710,870,109
2024-12-01,B,Fruits,1092,164,100
2024-12-01,A,Bakery,2350,406,117
2024-12-01,A,Dairy,1888,372,44
2024-12-01,A,Beverages,1640,263,57
2024-12-01,A,Snacks,2254,621,33
2024-12-01,A,Fruits,2594,760,111
2024-12-01,B,Snacks,2448,479,57
2024-12-02,C,Bakery,2769,468,75
2024-12-02,C,Dairy,4398,690,111
2024-12-02,C,Beverages,3594,653,101
2024-12-02,C,Snacks,3239,967,91
2024-12-02,C,Fruits,1392,314,110
2024-12-02,B,Bakery,1946,476,73
2024-12-02,B,Dairy,4765,999,36
2024-12-02,B,Beverages,4560,1046,92
2024-12-02,B,Fruits,3137,774,59
2024-12-02,A,Fruits,1553,234,29
2024-12-02,A,Snacks,3255,623,38
2024-12-02,B,Snacks,4016,833,48
2024-12-02,A,Dairy,2737,759,42
2024-12-02,A,Bakery,3389,613,28
2024-12-02,A,Beverages,4055,760,86
2024-12-03,C,Dairy,1543,358,22
2024-12-03,C,Beverages,1781,409,53
2024-12-03,C,Snacks,1591,308,98
2024-12-03,C,Fruits,1837,517,27
2024-12-03,B,Bakery,3748,875,39
2024-12-03,B,Dairy,2757,568,96
2024-12-03,B,Beverages,3779,1077,32
2024-12-03,C,Bakery,2553,506,97
2024-12-03,B,Fruits,1819,362,101
2024-12-03,A,Bakery,4137,1232,31
2024-12-03,A,Dairy,898,159,102
2024-12-03,A,Beverages,3811,713,50
2024-12-03,A,Snacks,3154,560,91
2024-12-03,A,Fruits,4136,877,27
2024-12-03,B,Snacks,4328,1039,66
2024-12-04,C,Bakery,4725,838,91
2024-12-04,C,Dairy,3912,778,118
2024-12-04,C,Beverages,2633,620,54
2024-12-04,C,Snacks,1912,415,109
2024-12-04,C,Fruits,4559,915,61
2024-12-04,B,Bakery,1240,322,64
2024-12-04,B,Dairy,2066,348,21
2024-12-04,B,Beverages,3936,648,81
2024-12-04,B,Fruits,2785,807,112
2024-12-04,A,Bakery,2645,676,65
2024-12-04,A,Dairy,912,168,80
2024-12-04,A,Beverages,3672,668,44
2024-12-04,A,Fruits,2791,723,74
2024-12-04,B,Snacks,1052,187,104
2024-12-04,A,Snacks,1391,228,61
2024-12-05,C,Bakery,2463,610,96
2024-12-05,B,Dairy,3706,1030,78
2024-12-05,C,Dairy,1339,275,69
2024-12-05,C,Beverages,3985,883,110
2024-12-05,C,Snacks,4657,1111,75
2024-12-05,C,Fruits,1565,288,39
2024-12-05,B,Bakery,4208,714,50
2024-12-05,B,Beverages,1773,384,49
2024-12-05,B,Fruits,4043,1106,77
2024-12-05,A,Bakery,1991,540,60
2024-12-05,A,Dairy,1317,246,88
2024-12-05,A,Beverages,1935,557,112
2024-12-05,A,Snacks,1804,471,112
2024-12-05,A,Fruits,2022,457,38
2024-12-05,B,Snacks,3890,698,117
2024-12-06,C,Dairy,1838,376,47
2024-12-06,C,Beverages,3753,1119,31
2024-12-06,C,Snacks,1641,364,36
2024-12-06,C,Fruits,4364,770,95
2024-12-06,B,Bakery,1669,472,83
2024-12-06,B,Dairy,1249,255,53
2024-12-06,B,Beverages,3273,812,110
2024-12-06,C,Bakery,1632,403,117
2024-12-06,B,Fruits,2865,744,83
2024-12-06,A,Bakery,2244,364,68
2024-12-06,A,Dairy,3553,871,89
2024-12-06,A,Beverages,3742,1042,37
2024-12-06,A,Snacks,1532,286,77
2024-12-06,A,Fruits,4239,938,67
2024-12-06,B,Snacks,2763,542,36
2024-12-07,C,Bakery,4516,932,46
2024-12-07,C,Dairy,3532,916,54
2024-12-07,C,Beverages,4789,1270,49
2024-12-07,C,Snacks,2636,589,110
2024-12-07,C,Fruits,1716,358,104
2024-12-07,B,Bakery,4472,866,98
2024-12-07,B,Dairy,2637,617,76
2024-12-07,B,Beverages,2196,443,29
2024-12-07,B,Fruits,4652,1207,95
2024-12-07,A,Bakery,2970,837,88
2024-12-07,A,Dairy,3140,813,21
2024-12-07,A,Beverages,4992,902,20
2024-12-07,A,Snacks,1691,415,104
2024-12-07,A,Fruits,3909,794,63
2024-12-07,B,Snacks,4698,1208,87
2024-12-08,B,Bakery,2427,533,65
2024-12-08,C,Dairy,1890,293,91
2024-12-08,C,Beverages,4547,974,101
2024-12-08,C,Snacks,1591,245,84
2024-12-08,C,Bakery,4197,994,97
2024-12-08,C,Fruits,4379,876,44
2024-12-08,B,Dairy,4912,1127,37
2024-12-08,A,Dairy,3338,810,51
2024-12-08,B,Snacks,2370,378,88
2024-12-08,B,Fruits,4531,870,116
2024-12-08,A,Bakery,4913,751,89
2024-12-08,A,Beverages,2879,541,47
2024-12-08,A,Snacks,2990,532,45
2024-12-08,A,Fruits,1559,425,104
2024-12-08,B,Beverages,3086,611,97
2024-12-09,C,Bakery,879,263,70
2024-12-09,C,Dairy,3385,644,47
2024-12-09,C,Beverages,897,259,91
2024-12-09,C,Snacks,2742,620,113
2024-12-09,C,Fruits,4931,883,38
2024-12-09,B,Bakery,1222,219,63
2024-12-09,B,Dairy,3469,867,48
2024-12-09,B,Beverages,2842,702,87
2024-12-09,B,Snacks,2017,501,75
2024-12-09,B,Fruits,2356,603,34
2024-12-09,A,Bakery,4048,1083,95
2024-12-09,A,Dairy,3366,521,28
2024-12-09,A,Beverages,3793,960,82
2024-12-09,A,Snacks,2802,780,92
2024-12-09,A,Fruits,2078,524,82
2024-12-10,C,Dairy,3007,793,79
2024-12-10,C,Beverages,4974,1345,41
2024-12-10,C,Snacks,4528,1230,111
2024-12-10,C,Fruits,1869,377,86
2024-12-10,B,Bakery,1871,544,106
2024-12-10,B,Dairy,1056,193,76
2024-12-10,B,Beverages,2641,417,99
2024-12-10,C,Bakery,2491,565,47
2024-12-10,B,Fruits,2928,610,37
2024-12-10,A,Bakery,841,149,58
2024-12-10,A,Dairy,4408,747,119
2024-12-10,A,Beverages,2203,357,38
2024-12-10,A,Snacks,1923,369,119
2024-12-10,A,Fruits,3023,757,29
2024-12-10,B,Snacks,2037,319,69
2024-12-11,C,Dairy,3165,911,31
2024-12-11,C,Beverages,2794,518,110
2024-12-11,C,Snacks,2337,492,84
2024-12-11,C,Fruits,2318,616,117
2024-12-11,B,Bakery,4815,833,71
2024-12-11,B,Dairy,3682,1087,21
2024-12-11,B,Beverages,3547,699,95
2024-12-11,C,Bakery,1654,361,84
2024-12-11,B,Fruits,4143,1001,70
2024-12-11,A,Bakery,4037,845,94
2024-12-11,A,Dairy,2598,488,75
2024-12-11,A,Beverages,2454,719,90
2024-12-11,A,Snacks,3701,823,45
2024-12-11,A,Fruits,3315,674,44
2024-12-11,B,Snacks,2386,591,94
2024-12-12,C,Bakery,4855,1345,87
2024-12-12,C,Dairy,3618,620,73
2024-12-12,C,Beverages,4935,1479,95
2024-12-12,C,Snacks,2653,640,109
2024-12-12,C,Fruits,2745,736,90
2024-12-12,B,Bakery,2970,707,83
2024-12-12,B,Dairy,3411,570,73
2024-12-12,B,Beverages,1799,370,68
2024-12-12,B,Fruits,3503,992,75
2024-12-12,A,Bakery,1249,266,54
2024-12-12,A,Dairy,1086,274,40
2024-12-12,A,Beverages,3096,556,100
2024-12-12,A,Snacks,1660,390,57
2024-12-12,A,Fruits,931,146,112
2024-12-12,B,Snacks,1052,288,31
2024-12-13,B,Dairy,4456,1318,107
2024-12-13,C,Dairy,3329,641,45
2024-12-13,C,Beverages,2029,462,61
2024-12-13,C,Snacks,2342,414,68
2024-12-13,C,Fruits,3126,868,46
2024-12-13,B,Bakery,2779,575,48
2024-12-13,B,Beverages,4036,777,93
2024-12-13,C,Bakery,2332,614,27
2024-12-13,B,Fruits,2159,492,38
2024-12-13,A,Fruits,1327,251,93
2024-12-13,A,Snacks,4004,908,30
2024-12-13,B,Snacks,1271,218,47
2024-12-13,A,Dairy,2570,633,103
2024-12-13,A,Bakery,4123,1063,81
2024-12-13,A,Beverages,1646,406,89
2024-12-14,C,Dairy,1706,404,62
2024-12-14,C,Beverages,4874,1363,88
2024-12-14,C,Snacks,2116,557,98
2024-12-14,C,Fruits,2533,509,68
2024-12-14,B,Bakery,3181,518,117
2024-12-14,B,Dairy,2448,732,81
2024-12-14,B,Beverages,1383,386,45
2024-12-14,C,Bakery,1262,374,106
2024-12-14,B,Fruits,1444,255,69
2024-12-14,A,Bakery,2482,563,58
2024-12-14,A,Dairy,1953,497,94
2024-12-14,A,Beverages,1657,403,77
2024-12-14,A,Snacks,3760,911,63
2024-12-14,A,Fruits,1190,194,28
2024-12-14,B,Snacks,2935,645,48
2024-12-15,C,Bakery,1220,302,32
2024-12-15,C,Dairy,1729,280,42
2024-12-15,C,Beverages,4541,1274,43
2024-12-15,C,Snacks,3148,536,87
2024-12-15,C,Fruits,2525,456,54
2024-12-15,B,Bakery,2040,476,80
2024-12-15,B,Dairy,4173,688,97
2024-12-15,B,Beverages,1279,233,50
2024-12-15,B,Fruits,2623,550,67
2024-12-15,A,Bakery,3825,840,115
2024-12-15,A,Dairy,1447,285,71
2024-12-15,A,Beverages,3468,618,28
2024-12-15,A,Fruits,1742,369,49
2024-12-15,B,Snacks,1667,377,119
2024-12-15,A,Snacks,4109,1100,66
2024-12-16,C,Bakery,3282,835,36
2024-12-16,B,Dairy,3192,890,25
2024-12-16,C,Dairy,4689,988,96
2024-12-16,C,Beverages,1451,409,84
2024-12-16,C,Snacks,803,212,69
2024-12-16,C,Fruits,2795,582,26
2024-12-16,B,Bakery,4615,710,59
2024-12-16,B,Beverages,2934,464,72
2024-12-16,B,Fruits,1184,210,70
2024-12-16,A,Bakery,2377,696,114
2024-12-16,A,Dairy,4370,864,20
2024-12-16,A,Beverages,906,214,101
2024-12-16,A,Snacks,1196,202,107
2024-12-16,A,Fruits,2249,672,57
2024-12-16,B,Snacks,4038,613,34
2024-12-17,C,Dairy,3033,510,47
2024-12-17,C,Beverages,3709,729,35
2024-12-17,C,Snacks,3303,500,67
2024-12-17,C,Fruits,2191,502,62
2024-12-17,B,Bakery,3646,712,97
2024-12-17,B,Dairy,2286,616,31
2024-12-17,B,Beverages,4866,736,44
2024-12-17,C,Bakery,1036,174,37
2024-12-17,B,Fruits,3222,895,34
2024-12-17,A,Bakery,2488,744,103
2024-12-17,A,Dairy,4724,745,78
2024-12-17,A,Beverages,3344,895,106
2024-12-17,A,Snacks,3277,701,67
2024-12-17,A,Fruits,3330,676,43
2024-12-17,B,Snacks,1811,537,33
2024-12-18,C,Bakery,3834,753,38
2024-12-18,C,Dairy,3763,724,52
2024-12-18,C,Beverages,1012,195,74
2024-12-18,C,Snacks,3012,542,106
2024-12-18,C,Fruits,2292,626,67
2024-12-18,B,Bakery,1894,482,88
2024-12-18,B,Dairy,4974,1028,36
2024-12-18,B,Beverages,1399,236,22
2024-12-18,B,Fruits,4320,722,61
2024-12-18,A,Bakery,1526,356,79
2024-12-18,A,Dairy,3259,492,74
2024-12-18,A,Beverages,1249,201,78
2024-12-18,A,Snacks,1460,231,83
2024-12-18,A,Fruits,1219,355,48
2024-12-18,B,Snacks,4154,1093,108
